year,early estimate of date,late estimate of date,active year,type of violence,conflict id new,conflict name,side a id,side b id,side a name,side b name,latitude,longitude,geom_wkt,deaths side a,deaths side b,deaths civilians,deaths unknown,total deaths
2014,2014-11-03T00:00:00,2014-11-04T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.564161,38.644237,POINT (38.644237 48.564161),0,0,0,6,6
2014,2014-08-14T00:00:00,2014-08-15T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.566667,39.3,POINT (39.300000 48.566667),2,0,0,0,2
2014,2014-08-12T00:00:00,2014-08-13T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.14,37.74,POINT (37.740000 48.140000),11,0,0,0,11
2014,2014-08-14T00:00:00,2014-08-14T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.8787,38.06,POINT (38.060000 47.878700),0,0,0,1,1
2014,2014-08-12T00:00:00,2014-08-14T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,0,47,47
2014,2014-08-14T00:00:00,2014-08-14T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,11,0,11
2014,2014-08-14T00:00:00,2014-08-15T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),2,0,0,0,2
2014,2014-08-14T00:00:00,2014-08-15T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.3,38.05,POINT (38.050000 48.300000),1,0,0,0,1
2014,2014-08-16T00:00:00,2014-08-17T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,0,10,10
2014,2014-08-18T00:00:00,2014-08-18T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.495,39.5,POINT (39.500000 48.495000),0,0,24,0,24
2014,2014-08-18T00:00:00,2014-08-18T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.566667,39.3,POINT (39.300000 48.566667),9,0,0,0,9
2014,2014-08-19T00:00:00,2014-08-20T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,43,0,43
2014,2014-09-01T00:00:00,2014-09-01T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.095833,37.549444,POINT (37.549444 47.095833),15,0,0,35,50
2014,2014-05-04T00:00:00,2014-08-17T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.92,39.02,POINT (39.020000 48.920000),0,0,0,208,208
2014,2014-04-12T00:00:00,2014-08-17T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.14,37.74,POINT (37.740000 48.140000),0,0,0,333,333
2014,2014-08-20T00:00:00,2014-08-21T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.8787,38.06,POINT (38.060000 47.878700),0,0,2,0,2
2014,2014-08-19T00:00:00,2014-08-19T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.926,38.194,POINT (38.194000 47.926000),1,0,0,0,1
2014,2014-08-18T00:00:00,2014-08-20T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,12,0,0,12
2014,2014-08-19T00:00:00,2014-08-21T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,26,0,0,26
2014,2014-08-20T00:00:00,2014-08-21T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.92,39.02,POINT (39.020000 48.920000),0,0,2,0,2
2014,2014-08-23T00:00:00,2014-08-24T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.14,37.74,POINT (37.740000 48.140000),5,0,0,0,5
2014,2014-08-25T00:00:00,2014-08-25T00:00:00,True,1,13247,Ukraine:Lugansk,369,5839,Government of Ukraine,Lugansk People's Republic,48.85,39.845,POINT (39.845000 48.850000),4,0,0,0,4
2014,2014-08-25T00:00:00,2014-08-26T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,3,0,3
2014,2014-08-25T00:00:00,2014-09-02T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.926,38.194,POINT (38.194000 47.926000),241,200,0,0,441
2014,2014-08-25T00:00:00,2014-08-26T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.753178,38.031628,POINT (38.031628 47.753178),13,0,0,0,13
2014,2014-08-28T00:00:00,2014-08-28T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,15,0,15
2014,2014-08-13T00:00:00,2014-08-13T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.028278,38.765611,POINT (38.765611 48.028278),0,100,0,0,100
2014,2014-10-04T00:00:00,2014-10-05T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),2,3,3,0,8
2014,2014-09-02T00:00:00,2014-09-03T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.216667,38.2,POINT (38.200000 48.216667),0,0,1,0,1
2014,2014-09-02T00:00:00,2014-09-03T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-08-06T00:00:00,2014-08-06T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.028278,38.765611,POINT (38.765611 48.028278),0,0,1,0,1
2014,2014-09-04T00:00:00,2014-09-05T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,5,0,5
2014,2014-09-05T00:00:00,2014-09-09T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.454601,37.864028,POINT (37.864028 47.454601),3,0,0,0,3
2014,2014-09-05T00:00:00,2014-09-09T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.095833,37.549444,POINT (37.549444 47.095833),2,0,0,0,2
2014,2014-08-25T00:00:00,2014-08-31T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.7263,38.1084,POINT (38.108400 47.726300),1,0,0,0,1
2014,2014-09-14T00:00:00,2014-09-14T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,6,0,6
2014,2014-09-16T00:00:00,2014-09-16T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.0,37.805278,POINT (37.805278 48.000000),0,0,3,0,3
2014,2014-09-16T00:00:00,2014-09-16T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.083333,38.066667,POINT (38.066667 48.083333),0,0,1,0,1
2014,2014-09-16T00:00:00,2014-09-16T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,48.075,37.725556,POINT (37.725556 48.075000),3,0,0,0,3
2014,2014-09-16T00:00:00,2014-09-16T00:00:00,True,1,13246,Ukraine:Donetsk,369,5840,Government of Ukraine,Donetsk People's Republic,47.095833,37.549444,POINT (37.549444 47.095833),0,0,1,0,1
2014,2014-09-17T00:00:00,2014-09-17T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,0,2
2014,2014-09-18T00:00:00,2014-09-18T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),0,0,0,1,1
2014,2014-09-18T00:00:00,2014-09-19T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,0,1,1
2014,2014-09-18T00:00:00,2014-09-19T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.083333,38.066667,POINT (38.066667 48.083333),0,0,2,0,2
2014,2014-09-18T00:00:00,2014-09-19T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),2,0,0,0,2
2014,2014-09-28T00:00:00,2014-09-29T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),7,11,0,0,18
2014,2014-09-20T00:00:00,2014-09-21T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.14,37.74,POINT (37.740000 48.140000),2,0,0,0,2
2014,2014-09-26T00:00:00,2014-09-26T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.721895,39.25145,POINT (39.251450 48.721895),0,0,1,0,1
2014,2014-10-01T00:00:00,2014-10-01T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,8,10
2014,2014-09-26T00:00:00,2014-09-27T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),1,0,0,0,1
2014,2014-09-28T00:00:00,2014-09-29T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),2,0,0,0,2
2014,2014-10-02T00:00:00,2014-10-02T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-10-03T00:00:00,2014-10-03T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),2,0,0,0,2
2014,2014-10-02T00:00:00,2014-10-03T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.14,37.74,POINT (37.740000 48.140000),0,0,0,0,0
2014,2014-10-02T00:00:00,2014-10-03T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.92,39.02,POINT (39.020000 48.920000),0,0,0,0,0
2014,2014-10-06T00:00:00,2014-10-06T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,0,2
2014,2014-10-05T00:00:00,2014-10-06T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),1,0,0,0,1
2014,2014-10-07T00:00:00,2014-10-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.683333,38.516667,POINT (38.516667 48.683333),0,0,1,0,1
2014,2014-10-07T00:00:00,2014-10-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.633333,38.38,POINT (38.380000 48.633333),0,0,2,0,2
2014,2014-10-08T00:00:00,2014-10-08T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-10-07T00:00:00,2014-10-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),5,3,0,0,8
2014,2014-10-06T00:00:00,2014-10-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,0,13,13
2014,2014-10-13T00:00:00,2014-10-13T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.333333,38.4,POINT (38.400000 48.333333),0,0,1,0,1
2014,2014-10-11T00:00:00,2014-10-11T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),1,0,0,0,1
2014,2014-10-08T00:00:00,2014-10-08T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),0,0,5,0,5
2014,2014-10-09T00:00:00,2014-10-09T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),1,3,5,0,9
2014,2014-10-10T00:00:00,2014-10-10T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),0,0,0,3,3
2014,2014-10-09T00:00:00,2014-10-09T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,3,0,3
2014,2014-10-10T00:00:00,2014-10-11T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,3,0,3
2014,2014-10-10T00:00:00,2014-10-11T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.633333,38.38,POINT (38.380000 48.633333),0,0,1,0,1
2014,2014-10-13T00:00:00,2014-10-13T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),1,1,0,0,2
2014,2014-10-14T00:00:00,2014-10-14T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,47.18,37.69,POINT (37.690000 47.180000),0,0,5,0,5
2014,2014-10-16T00:00:00,2014-10-16T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),3,0,0,0,3
2014,2014-10-17T00:00:00,2014-10-18T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,0,2
2014,2014-10-17T00:00:00,2014-10-18T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),2,0,0,0,2
2014,2014-10-18T00:00:00,2014-10-19T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,4,0,4
2014,2014-10-19T00:00:00,2014-10-20T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.92,39.02,POINT (39.020000 48.920000),2,0,0,0,2
2014,2014-10-21T00:00:00,2014-10-22T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-10-26T00:00:00,2014-10-27T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.6789,38.9156,POINT (38.915600 48.678900),2,0,0,0,2
2014,2014-10-30T00:00:00,2014-10-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),7,0,0,0,7
2014,2014-10-30T00:00:00,2014-10-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-10-30T00:00:00,2014-10-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.724788,38.63232,POINT (38.632320 48.724788),0,0,1,0,1
2014,2014-10-28T00:00:00,2014-10-28T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),2,0,0,0,2
2014,2014-10-30T00:00:00,2014-10-31T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-10-31T00:00:00,2014-11-01T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),3,0,0,0,3
2014,2014-10-31T00:00:00,2014-11-01T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.75,38.8,POINT (38.800000 48.750000),3,0,0,0,3
2014,2014-11-07T00:00:00,2014-11-08T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),1,0,0,0,1
2014,2014-11-01T00:00:00,2014-11-02T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),1,0,0,0,1
2014,2014-11-03T00:00:00,2014-11-04T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.635588,38.643666,POINT (38.643666 48.635588),0,0,0,7,7
2014,2014-11-03T00:00:00,2014-11-04T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.671413,38.763354,POINT (38.763354 48.671413),0,0,0,7,7
2014,2014-11-05T00:00:00,2014-11-05T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),0,0,2,0,2
2014,2014-11-04T00:00:00,2014-11-05T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),2,0,0,0,2
2014,2014-11-06T00:00:00,2014-11-06T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),3,0,0,0,3
2014,2014-11-06T00:00:00,2014-11-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.92,39.02,POINT (39.020000 48.920000),3,0,0,0,3
2014,2014-11-06T00:00:00,2014-11-07T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),2,0,0,0,2
2014,2014-11-12T00:00:00,2014-11-13T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.694329,39.453292,POINT (39.453292 48.694329),4,0,0,0,4
2014,2014-11-14T00:00:00,2014-11-14T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.753333,38.9725,POINT (38.972500 48.753333),0,0,1,0,1
2014,2014-11-14T00:00:00,2014-11-14T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.3,38.05,POINT (38.050000 48.300000),0,20,0,0,20
2014,2014-11-14T00:00:00,2014-11-14T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-11-13T00:00:00,2014-11-14T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),1,0,0,0,1
2014,2014-10-16T00:00:00,2014-10-21T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),0,0,0,3,3
2014,2014-11-24T00:00:00,2014-11-24T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,3,0,3
2014,2014-11-14T00:00:00,2014-11-15T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),3,12,2,0,17
2014,2014-11-15T00:00:00,2014-11-15T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.3,38.05,POINT (38.050000 48.300000),0,0,5,0,5
2014,2014-11-16T00:00:00,2014-11-16T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.92,39.02,POINT (39.020000 48.920000),3,0,0,0,3
2014,2014-11-16T00:00:00,2014-11-16T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.678892,39.516218,POINT (39.516218 48.678892),3,0,0,0,3
2014,2014-11-16T00:00:00,2014-11-17T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),3,0,0,0,3
2014,2014-11-16T00:00:00,2014-11-17T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-11-20T00:00:00,2014-11-21T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,47.095833,37.549444,POINT (37.549444 47.095833),1,0,1,0,2
2014,2014-11-20T00:00:00,2014-11-21T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),0,0,1,0,1
2014,2014-11-21T00:00:00,2014-11-22T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),4,0,0,0,4
2014,2014-11-23T00:00:00,2014-11-24T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.566667,39.3,POINT (39.300000 48.566667),1,0,0,0,1
2014,2014-11-23T00:00:00,2014-11-24T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.333333,38.4,POINT (38.400000 48.333333),1,0,0,0,1
2014,2014-11-23T00:00:00,2014-11-24T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),1,0,0,0,1
2014,2014-11-25T00:00:00,2014-11-25T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,0,2
2014,2014-11-30T00:00:00,2014-11-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,1,0,1
2014,2014-11-25T00:00:00,2014-11-26T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.14,37.74,POINT (37.740000 48.140000),2,1,0,0,3
2014,2014-11-28T00:00:00,2014-11-28T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.15,38.65,POINT (38.650000 48.150000),1,0,0,0,1
2014,2014-11-30T00:00:00,2014-11-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.633333,38.38,POINT (38.380000 48.633333),0,0,2,0,2
2014,2014-11-26T00:00:00,2014-11-26T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.633333,38.38,POINT (38.380000 48.633333),0,0,2,0,2
2014,2014-11-27T00:00:00,2014-11-27T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.0,37.805278,POINT (37.805278 48.000000),0,0,2,0,2
2014,2014-11-27T00:00:00,2014-11-27T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.694329,39.453292,POINT (39.453292 48.694329),0,0,1,0,1
2014,2014-11-29T00:00:00,2014-11-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),2,0,0,0,2
2014,2014-11-29T00:00:00,2014-11-30T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.694329,39.453292,POINT (39.453292 48.694329),1,0,0,0,1
2014,2014-11-30T00:00:00,2014-12-01T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.075,37.725556,POINT (37.725556 48.075000),3,0,0,0,3
2014,2014-12-02T00:00:00,2014-12-02T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.14,37.74,POINT (37.740000 48.140000),1,0,0,0,1
2014,2014-12-02T00:00:00,2014-12-02T00:00:00,True,1,13306,Ukraine:Novorossiya,369,5914,Government of Ukraine,United Armed Forces of Novorossiya,48.92,39.02,POINT (39.020000 48.920000),1,0,0,0,1
